,label,final_text
615,0,happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle st
616,0,like v shock leh co telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
617,0,family happiness
618,0,come n pick ì come immediately aft ur lesson
619,0,let snow let snow kind weather brings ppl together friendship grow
620,0,dear got ltgt dollar hi hi
621,0,good word word may leave u dismay many time
622,0,make sure alex know birthday fifteen minute far youre concerned
623,0,sorry got thing may pub later
624,0,nah straight bring bud drink something thats actually little useful straight cash
625,0,haha good hear im officially paid market th
626,0,many lick take get center tootsie pop
627,0,yup thk r e teacher said make face look longer darren ask cut short
628,1,new textbuddy chat horny guy ur area p free receive search postcode gaytextbuddycom txt one name 
629,1,today vodafone number ending selected receive å award number match call receive å award
630,0,please dont say like hi hi hi
631,0,thank u
632,0,oh forwarded message thought send
633,0,got seventeen pound seven hundred ml ûò hope ok
634,1,dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply stop text txt stop 
635,0,n funny
636,0,sweetheart hope kind day one load reason smile biola
637,0,ì login dat time dad fetching ì home
638,0,shower baby
639,0,askd u question hour answer
640,0,well imma definitely need restock thanksgiving ill let know im
641,0, said kiss kiss cant sound effect gorgeous man isnt kind person need smile brighten day 
642,0,probably gonna swing wee bit
643,0,ya nice ready thursday
644,0,allo braved bus taken train triumphed mean û b û ham jolly good rest week
645,0,watching cartoon listening music amp eve go temple amp church u
646,0,mind ask happened dont say uncomfortable
647,1,private account statement show unredeemed point call identifier code expires 
648,0,prob send email
649,1,cash prize claim call tc rstm sw s ppm
650,0,thats cool sometimes slow gentle sonetimes rough hard 
651,0,im gonna say sorry would normal starting panic time sorry seeing tuesday
652,0,wait know wesley town bet hella drug
653,0,fine miss much
655,0,tell drug dealer getting impatient
656,0,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng
658,0,doesnt make sense take unless free need know wikipediacom
659,1, premium phone service call 
660,0,sea lay rock rock envelope envelope paper paper word 
661,0,mum repent
662,0,sorry going home first daddy come fetch ì later
663,0,leave de start prepare next
664,0,yes baby study position kama sutra 
665,0,en chikku nange bakra msg kalstiyathen teacoffee
666,0,carlosll minute still need buy
667,0,pay ltdecimalgt lakh
668,0,good evening ttyl
669,0,u receive msg
670,0,ho ho big belly laugh see ya tomo
671,1,sm ac sun post helloyou seem cool
672,1,get ur st ringtone free reply msg tone gr top tone phone every week å per wk opt send stop 
673,0,ditto wont worry saying anything anymore like said last night whatever want ill peace
674,0,ive got ltgt way could pick
675,0,dont knw pa drink milk
676,0,maybe say hi find got card great escape wetherspoons 
677,0,piggy r u awake bet ure still sleeping im going lunch
678,0,cause im freaky lol
679,0,missed call cause yelling scrappy miss u cant wait u come home im lonely today
680,0,hex place talk explain
681,0,ìï log wat sdrybi
682,0,xy going e lunch
683,1,hi im sue year old work lapdancer love sex text live im bedroom text sue textoperator g da ppmsg 
684,0,wanted ask ì wait finish lect co lect finish hour anyway
685,0,finished work yet 
686,0,every king cry baby every great building map imprtant u r today u wil reach tomorw gud ni
687,0,dearme cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged an holiday
688,0,thanks love torch bold
689,1,forwarded please call immediately urgent message waiting
690,0,farm open
691,0,sorry trouble u buy dad big small sat n sun thanx
692,0,sister law hope great month saying hey abiola
693,0,purchase stuff today mail po box number
694,0,ah poop look like ill prob send laptop get fixed cuz gpu problem
695,0,good good job like entrepreneur
696,0,aight close still around alexs place
697,0,meet corporation st outside gap û see mind working
698,0,mum ask ì buy food home
699,0,ku also dont msg reply msg
700,0,much r ì willing pay
702,0,important prevent dehydration giving enough fluid
703,0,thats bit weird even supposed happening good idea sure pub
704,0,true deari sat pray evening felt soso smsd time
705,0,dont think get away trek long family town sorry
706,0,wanna gym harri
707,0,quite late lar ard anyway wun b drivin
708,1,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alert reply word
709,1,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt tc
710,0,height confidence aeronautics professor wer calld amp wer askd sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt didnt move saidif made student
711,0,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
712,1, ampm cost p
713,0,save stress person dorm account send account detail money sent
714,0,also know lunch menu da know
715,0,stuff sell ill tell
716,1, urgent nd attempt contact uu å call b tcsbcmwcnxx callcost ppm mobilesvary maxå 
717,0,book lesson msg call work sth im going get spec membership px
718,1,guaranteed å cash å prize claim yr prize call customer service representative ampm
719,0,macha dont feel upseti assume mindsetbelieve one evening wonderful plan uslet life begin againcall anytime
720,0,oh send address
721,0,sfine anytime best
722,0,wondar full flim
723,0,ya even cooky jelly
724,0,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run
725,0,got look scrumptious daddy want eat night long
726,0,co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
727,0,alright omw gotta change order halfth
728,0,exactly anyways far jide study visiting
729,0,dunno u ask
730,1,email alertfrom jeri stewartsize kbsubject lowcost prescripiton drvgsto listen email call 
731,0,didnt spring coming early yay
732,0,lol wont feel bad use money take steak dinner
733,0,even u dont get trouble convincingjust tel twice tel neglect msg dont c read itjust dont reply
734,0,leaving qatar tonite search opportunityall went fastpls add ur prayer dearrakhesh
735,0,one talking
736,0,thanks looking really appreciate
737,1,hi customer loyalty offerthe new nokia mobile å txtauction txt word start get tctxt tc pmtmsg
738,0,wish
739,0,haha mayb ure rite u know well da feeling liked someone gd lor u faster go find one gal group attached liao
740,0,yes glad made
741,0,well little time thing good time ahead
742,0,got room soon û hadnt put clock back til shouted everyone get realised wahay another hour bed
743,0,ok may free gym
744,0,men like shorter lady gaze eye
745,0,dunno jus say go lido time 
746,0,promise take good care princess run please send pic get chance ttyl
747,1,u subscribed best mobile content service uk å per day send stop helpline 
748,0,reason weve spoken year anyways great week best exam
749,0,monday next week give full gist
750,1,realize year well thousand old lady running around tattoo
751,1,important customer service announcement premier
752,0,dont gimme lip caveboy
753,0,get library
754,0,realy sorryi dont recognise number confused r u please 
755,0,didnt holla
756,0,cant think anyone spare room top head
757,0,faith make thing possiblehope make thing worklove make thing beautifulmay three christmasmerry christmas
758,0,u made appointment
759,0,call youcarlos isare phone vibrate acting might hear text
760,1,romantic paris night flight å book next year call tscs apply
761,0,grandma oh dear u still ill felt shit morning think hungover another night leave sat
762,1,urgent ur å guaranteed award still unclaimed call closingdate claimcode mm å pmmorefrommobilebremovedmobypoboxlsyf
763,0,nothing jus tot u would ask co u ba gua went mt faber yest yest jus went already mah today going jus call lor
764,0,wishing family merry x ma happy new year advance
765,1,ur awarded city break could win å summer shopping spree every wk txt store skilgme tscswinawkage å perwksub
766,0,im nt goin got somethin unless meetin dinner lor haha wonder go ti time
769,0,lol know theyre dramatic school already closed tomorrow apparently cant drive inch snow supposed get
770,0,getting anywhere damn job hunting
771,0,lol u drunkard hair moment yeah still tonight wats plan 
772,0,idc get weaseling way shit twice row
773,0,wil ltgt minute got space
775,0,thanks picking trash
776,0,dont go tell friend youre sure want live smoke much spend hour begging come smoke
777,0,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx
778,0,happy new year dear brother really miss got number decided send text wishing happiness abiola
779,0,mean get door
781,0,hmmm thought said hour slave late punish 
782,0,beerage
783,1,important customer service announcement premier call freephone
784,0,dont think turn like randomlly within min opening
785,0,supposed couldnt make shes still town though
786,0,time fix spelling sometimes get completely diff word go figure
787,1,ever thought living good life perfect partner txt back name age join mobile community psms
